Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,k,nut,omega,p,vtkValidPointMask
751,3.134500e+00,7.257000e-01,1.213850e+00,3.438773e+00,1.373266e+02,7.091612e+00,-1.315658e+01,1.381376e+02,7.225327e+00,2.532762e-01,7.348620e-04,3.397445e+02,7.745500e+01,1
752,3.144000e+00,7.264000e-01,1.215200e+00,3.448058e+00,1.373208e+02,7.050888e+00,-1.306115e+01,1.381206e+02,7.234948e+00,2.502036e-01,7.280607e-04,3.388882e+02,7.964658e+01,1
753,3.153500e+00,7.271000e-01,1.216550e+00,3.457345e+00,1.373147e+02,7.011096e+00,-1.296611e+01,1.381036e+02,7.244568e+00,2.472023e-01,7.214154e-04,3.380426e+02,8.184323e+01,1
754,3.163000e+00,7.278000e-01,1.217900e+00,3.466633e+00,1.373084e+02,6.972226e+00,-1.287146e+01,1.380865e+02,7.254189e+00,2.442714e-01,7.149245e-04,3.372077e+02,8.404487e+01,1
755,3.172500e+00,7.285000e-01,1.219250e+00,3.475923e+00,1.373019e+02,6.934269e+00,-1.277721e+01,1.380694e+02,7.263810e+00,2.414101e-01,7.085864e-04,3.363836e+02,8.625137e+01,1
756,3.182000e+00,7.292000e-01,1.220600e+00,3.485214e+00,1.372952e+02,6.897214e+00,-1.268335e+01,1.380522e+02,7.273431e+00,2.386172e-01,7.023984e-04,3.355699e+02,8.846277e+01,1
757,3.191500e+00,7.299000e-01,1.221950e+00,3.494508e+00,1.372898e+02,6.860699e+00,-1.259120e+01,1.380366e+02,7.283052e+00,2.359098e-01,6.964012e-04,3.347677e+02,9.047382e+01,1
758,3.201000e+00,7.306000e-01,1.223300e+00,3.503804e+00,1.372865e+02,6.824585e+00,-1.250122e+01,1.380233e+02,7.292673e+00,2.332904e-01,6.906006e-04,3.339771e+02,9.220461e+01,1
759,3.210500e+00,7.313000e-01,1.224650e+00,3.513101e+00,1.372829e+02,6.789354e+00,-1.241156e+01,1.380100e+02,7.302294e+00,2.307316e-01,6.849330e-04,3.331964e+02,9.393856e+01,1
760,3.220000e+00,7.320000e-01,1.226000e+00,3.522400e+00,1.372792e+02,6.754999e+00,-1.232226e+01,1.379966e+02,7.311915e+00,2.282328e-01,6.793976e-04,3.324256e+02,9.567564e+01,1
761,3.229500e+00,7.327000e-01,1.227350e+00,3.531700e+00,1.372753e+02,6.721508e+00,-1.223330e+01,1.379831e+02,7.321536e+00,2.257931e-01,6.739924e-04,3.316646e+02,9.741585e+01,1
762,3.239000e+00,7.334000e-01,1.228700e+00,3.541003e+00,1.372712e+02,6.688874e+00,-1.214468e+01,1.379697e+02,7.331157e+00,2.234119e-01,6.687164e-04,3.309133e+02,9.915916e+01,1
763,3.248500e+00,7.341000e-01,1.230050e+00,3.550307e+00,1.372670e+02,6.657088e+00,-1.205643e+01,1.379561e+02,7.340778e+00,2.210885e-01,6.635683e-04,3.301716e+02,1.009056e+02,1
764,3.258000e+00,7.348000e-01,1.231400e+00,3.559612e+00,1.372649e+02,6.625665e+00,-1.197073e+01,1.379451e+02,7.350399e+00,2.188812e-01,6.587479e-04,3.294205e+02,1.023055e+02,1
765,3.267500e+00,7.355000e-01,1.232750e+00,3.568920e+00,1.372632e+02,6.594985e+00,-1.188575e+01,1.379346e+02,7.360020e+00,2.167358e-01,6.540771e-04,3.286745e+02,1.036405e+02,1
766,3.277000e+00,7.362000e-01,1.234100e+00,3.578229e+00,1.372614e+02,6.565130e+00,-1.180108e+01,1.379241e+02,7.369640e+00,2.146402e-01,6.495155e-04,3.279373e+02,1.049762e+02,1
767,3.286500e+00,7.369000e-01,1.235450e+00,3.587540e+00,1.372593e+02,6.536090e+00,-1.171671e+01,1.379135e+02,7.379261e+00,2.125935e-01,6.450614e-04,3.272084e+02,1.063127e+02,1
768,3.296000e+00,7.376000e-01,1.236800e+00,3.596852e+00,1.372571e+02,6.507855e+00,-1.163266e+01,1.379028e+02,7.388883e+00,2.105952e-01,6.407138e-04,3.264881e+02,1.076500e+02,1
769,3.305500e+00,7.383000e-01,1.238150e+00,3.606166e+00,1.372548e+02,6.480420e+00,-1.154893e+01,1.378922e+02,7.398503e+00,2.086446e-01,6.364714e-04,3.257762e+02,1.089883e+02,1
770,3.315000e+00,7.390000e-01,1.239500e+00,3.615482e+00,1.372529e+02,6.453601e+00,-1.146625e+01,1.378822e+02,7.408124e+00,2.067489e-01,6.323545e-04,3.250724e+02,1.102462e+02,1
771,3.324500e+00,7.397000e-01,1.240850e+00,3.624799e+00,1.372529e+02,6.427070e+00,-1.138596e+01,1.378742e+02,7.417746e+00,2.049187e-01,6.283936e-04,3.243766e+02,1.112758e+02,1
772,3.334000e+00,7.404000e-01,1.242200e+00,3.634117e+00,1.372527e+02,6.401304e+00,-1.130596e+01,1.378662e+02,7.427366e+00,2.031297e-01,6.245227e-04,3.236885e+02,1.123050e+02,1
773,3.343500e+00,7.411000e-01,1.243550e+00,3.643438e+00,1.372524e+02,6.376296e+00,-1.122625e+01,1.378582e+02,7.436987e+00,2.013818e-01,6.207415e-04,3.230083e+02,1.133337e+02,1
774,3.353000e+00,7.418000e-01,1.244900e+00,3.652760e+00,1.372519e+02,6.352037e+00,-1.114684e+01,1.378502e+02,7.446608e+00,1.996744e-01,6.170489e-04,3.223358e+02,1.143620e+02,1
775,3.362500e+00,7.425000e-01,1.246250e+00,3.662083e+00,1.372513e+02,6.328521e+00,-1.106772e+01,1.378422e+02,7.456229e+00,1.980071e-01,6.134446e-04,3.216710e+02,1.153900e+02,1
776,3.372000e+00,7.432000e-01,1.247600e+00,3.671408e+00,1.372506e+02,6.305738e+00,-1.098891e+01,1.378341e+02,7.465850e+00,1.963798e-01,6.099280e-04,3.210138e+02,1.164177e+02,1
777,3.381500e+00,7.439000e-01,1.248950e+00,3.680734e+00,1.372511e+02,6.283489e+00,-1.091204e+01,1.378275e+02,7.475471e+00,1.947951e-01,6.064728e-04,3.203823e+02,1.172818e+02,1
778,3.391000e+00,7.446000e-01,1.250300e+00,3.690063e+00,1.372520e+02,6.261170e+00,-1.083825e+01,1.378215e+02,7.485092e+00,1.933685e-01,6.033212e-04,3.198129e+02,1.180498e+02,1
779,3.400500e+00,7.453000e-01,1.251650e+00,3.699392e+00,1.372523e+02,6.236985e+00,-1.077173e+01,1.378156e+02,7.494713e+00,1.923880e-01,6.010566e-04,3.194096e+02,1.187484e+02,1
780,3.410000e+00,7.460000e-01,1.253000e+00,3.708723e+00,1.372527e+02,6.213260e+00,-1.070527e+01,1.378096e+02,7.504334e+00,1.914285e-01,5.988491e-04,3.190085e+02,1.194493e+02,1
781,3.419500e+00,7.467000e-01,1.254350e+00,3.718055e+00,1.372529e+02,6.189993e+00,-1.063887e+01,1.378037e+02,7.513955e+00,1.904899e-01,5.966980e-04,3.186095e+02,1.201523e+02,1
782,3.429000e+00,7.474000e-01,1.255700e+00,3.727389e+00,1.372531e+02,6.167179e+00,-1.057253e+01,1.377977e+02,7.523575e+00,1.895716e-01,5.946023e-04,3.182127e+02,1.208577e+02,1
783,3.438500e+00,7.481000e-01,1.257050e+00,3.736725e+00,1.372533e+02,6.144849e+00,-1.050649e+01,1.377919e+02,7.533196e+00,1.886751e-01,5.925649e-04,3.178187e+02,1.215419e+02,1
784,3.448000e+00,7.488000e-01,1.258400e+00,3.746061e+00,1.372549e+02,6.123237e+00,-1.044234e+01,1.377877e+02,7.542818e+00,1.878116e-01,5.906122e-04,3.174315e+02,1.220295e+02,1
785,3.457500e+00,7.495000e-01,1.259750e+00,3.755400e+00,1.372564e+02,6.102060e+00,-1.037825e+01,1.377834e+02,7.552438e+00,1.869656e-01,5.887070e-04,3.170463e+02,1.225199e+02,1
786,3.467000e+00,7.502000e-01,1.261100e+00,3.764739e+00,1.372579e+02,6.082155e+00,-1.031296e+01,1.377791e+02,7.562059e+00,1.861859e-01,5.869889e-04,3.166642e+02,1.229993e+02,1
787,3.476500e+00,7.509000e-01,1.262450e+00,3.774081e+00,1.372591e+02,6.064755e+00,-1.024462e+01,1.377744e+02,7.571681e+00,1.855404e-01,5.856519e-04,3.162869e+02,1.234480e+02,1
788,3.486000e+00,7.516000e-01,1.263800e+00,3.783423e+00,1.372603e+02,6.047743e+00,-1.017641e+01,1.377698e+02,7.581301e+00,1.849035e-01,5.843368e-04,3.159117e+02,1.239006e+02,1
789,3.495500e+00,7.523000e-01,1.265150e+00,3.792767e+00,1.372614e+02,6.031119e+00,-1.010836e+01,1.377652e+02,7.590922e+00,1.842752e-01,5.830437e-04,3.155386e+02,1.243571e+02,1
790,3.505000e+00,7.530000e-01,1.266500e+00,3.802112e+00,1.372631e+02,6.015099e+00,-1.004128e+01,1.377612e+02,7.600543e+00,1.836655e-01,5.818213e-04,3.151575e+02,1.247231e+02,1
791,3.514500e+00,7.537000e-01,1.267850e+00,3.811459e+00,1.372652e+02,5.999647e+00,-9.975099e+00,1.377579e+02,7.610164e+00,1.830720e-01,5.806600e-04,3.147697e+02,1.250090e+02,1
792,3.524000e+00,7.544000e-01,1.269200e+00,3.820807e+00,1.372673e+02,5.984564e+00,-9.909046e+00,1.377545e+02,7.619785e+00,1.824852e-01,5.795139e-04,3.143842e+02,1.253000e+02,1
793,3.533500e+00,7.551000e-01,1.270550e+00,3.830156e+00,1.372693e+02,5.969847e+00,-9.843122e+00,1.377512e+02,7.629406e+00,1.819049e-01,5.783828e-04,3.140011e+02,1.255961e+02,1
794,3.543000e+00,7.558000e-01,1.271900e+00,3.839507e+00,1.372712e+02,5.955492e+00,-9.777329e+00,1.377478e+02,7.639027e+00,1.813310e-01,5.772665e-04,3.136204e+02,1.258973e+02,1
795,3.552500e+00,7.565000e-01,1.273250e+00,3.848859e+00,1.372731e+02,5.941500e+00,-9.711677e+00,1.377444e+02,7.648648e+00,1.807636e-01,5.761651e-04,3.132420e+02,1.262036e+02,1
796,3.562000e+00,7.572000e-01,1.274600e+00,3.858212e+00,1.372749e+02,5.927865e+00,-9.646157e+00,1.377410e+02,7.658269e+00,1.802026e-01,5.750783e-04,3.128660e+02,1.265151e+02,1
797,3.571500e+00,7.579000e-01,1.275950e+00,3.867567e+00,1.372776e+02,5.914609e+00,-9.583180e+00,1.377388e+02,7.667890e+00,1.796659e-01,5.740083e-04,3.125219e+02,1.267187e+02,1
798,3.581000e+00,7.586000e-01,1.277300e+00,3.876923e+00,1.372804e+02,5.901701e+00,-9.520441e+00,1.377366e+02,7.677511e+00,1.791362e-01,5.729524e-04,3.121817e+02,1.269206e+02,1
799,3.590500e+00,7.593000e-01,1.278650e+00,3.886280e+00,1.372831e+02,5.889137e+00,-9.457810e+00,1.377344e+02,7.687132e+00,1.786124e-01,5.719102e-04,3.118437e+02,1.271270e+02,1
800,3.600000e+00,7.600000e-01,1.280000e+00,3.895638e+00,1.372857e+02,5.876916e+00,-9.395293e+00,1.377322e+02,7.696753e+00,1.780945e-01,5.708818e-04,3.115079e+02,1.273380e+02,1
801,3.609500e+00,7.607000e-01,1.281350e+00,3.904998e+00,1.372882e+02,5.865035e+00,-9.332884e+00,1.377300e+02,7.706373e+00,1.775824e-01,5.698670e-04,3.111743e+02,1.275534e+02,1
802,3.619000e+00,7.614000e-01,1.282700e+00,3.914359e+00,1.372907e+02,5.853492e+00,-9.270593e+00,1.377278e+02,7.715994e+00,1.770763e-01,5.688657e-04,3.108430e+02,1.277734e+02,1
803,3.628500e+00,7.621000e-01,1.284050e+00,3.923722e+00,1.372933e+02,5.842533e+00,-9.209067e+00,1.377258e+02,7.725616e+00,1.765914e-01,5.678743e-04,3.105430e+02,1.279632e+02,1
804,3.638000e+00,7.628000e-01,1.285400e+00,3.933085e+00,1.372964e+02,5.832322e+00,-9.148770e+00,1.377244e+02,7.735236e+00,1.761386e-01,5.668907e-04,3.102945e+02,1.280977e+02,1
805,3.647500e+00,7.635000e-01,1.286750e+00,3.942450e+00,1.372993e+02,5.822428e+00,-9.088577e+00,1.377230e+02,7.744857e+00,1.756911e-01,5.659203e-04,3.100478e+02,1.282359e+02,1
806,3.657000e+00,7.642000e-01,1.288100e+00,3.951816e+00,1.373023e+02,5.812849e+00,-9.028483e+00,1.377215e+02,7.754478e+00,1.752488e-01,5.649631e-04,3.098027e+02,1.283778e+02,1
807,3.666500e+00,7.649000e-01,1.289450e+00,3.961184e+00,1.373051e+02,5.803581e+00,-8.968493e+00,1.377200e+02,7.764099e+00,1.748118e-01,5.640188e-04,3.095593e+02,1.285233e+02,1
808,3.676000e+00,7.656000e-01,1.290800e+00,3.970552e+00,1.373079e+02,5.794627e+00,-8.908613e+00,1.377185e+02,7.773720e+00,1.743800e-01,5.630877e-04,3.093175e+02,1.286725e+02,1
809,3.685500e+00,7.663000e-01,1.292150e+00,3.979922e+00,1.373106e+02,5.785983e+00,-8.848839e+00,1.377170e+02,7.783341e+00,1.739533e-01,5.621694e-04,3.090774e+02,1.288253e+02,1
810,3.695000e+00,7.670000e-01,1.293500e+00,3.989293e+00,1.373136e+02,5.778856e+00,-8.789890e+00,1.377160e+02,7.792962e+00,1.735492e-01,5.613022e-04,3.088482e+02,1.288875e+02,1
811,3.704500e+00,7.677000e-01,1.294850e+00,3.998665e+00,1.373167e+02,5.772340e+00,-8.731228e+00,1.377151e+02,7.802583e+00,1.731533e-01,5.604540e-04,3.086227e+02,1.289289e+02,1
812,3.714000e+00,7.684000e-01,1.296200e+00,4.008038e+00,1.373198e+02,5.766108e+00,-8.672666e+00,1.377141e+02,7.812204e+00,1.727609e-01,5.596146e-04,3.083983e+02,1.289748e+02,1
813,3.723500e+00,7.691000e-01,1.297550e+00,4.017413e+00,1.373228e+02,5.760158e+00,-8.614207e+00,1.377132e+02,7.821825e+00,1.723719e-01,5.587837e-04,3.081750e+02,1.290251e+02,1
814,3.733000e+00,7.698000e-01,1.298900e+00,4.026788e+00,1.373257e+02,5.754488e+00,-8.555849e+00,1.377122e+02,7.831446e+00,1.719864e-01,5.579615e-04,3.079528e+02,1.290798e+02,1
815,3.742500e+00,7.705000e-01,1.300250e+00,4.036165e+00,1.373285e+02,5.749098e+00,-8.497596e+00,1.377112e+02,7.841067e+00,1.716042e-01,5.571479e-04,3.077317e+02,1.291390e+02,1
816,3.752000e+00,7.712000e-01,1.301600e+00,4.045543e+00,1.373315e+02,5.744241e+00,-8.439694e+00,1.377104e+02,7.850688e+00,1.712227e-01,5.563571e-04,3.074985e+02,1.291705e+02,1
817,3.761500e+00,7.719000e-01,1.302950e+00,4.054922e+00,1.373351e+02,5.740598e+00,-8.382807e+00,1.377104e+02,7.860309e+00,1.708327e-01,5.556233e-04,3.072178e+02,1.290853e+02,1
818,3.771000e+00,7.726000e-01,1.304300e+00,4.064302e+00,1.373386e+02,5.737196e+00,-8.326034e+00,1.377103e+02,7.869929e+00,1.704445e-01,5.548912e-04,3.069392e+02,1.290036e+02,1
819,3.780500e+00,7.733000e-01,1.305650e+00,4.073683e+00,1.373421e+02,5.734032e+00,-8.269372e+00,1.377102e+02,7.879550e+00,1.700583e-01,5.541610e-04,3.066627e+02,1.289255e+02,1
820,3.790000e+00,7.740000e-01,1.307000e+00,4.083066e+00,1.373455e+02,5.731104e+00,-8.212827e+00,1.377101e+02,7.889171e+00,1.696740e-01,5.534330e-04,3.063884e+02,1.288511e+02,1
821,3.799500e+00,7.747000e-01,1.308350e+00,4.092449e+00,1.373489e+02,5.728410e+00,-8.156404e+00,1.377101e+02,7.898792e+00,1.692919e-01,5.527074e-04,3.061163e+02,1.287803e+02,1
822,3.809000e+00,7.754000e-01,1.309700e+00,4.101834e+00,1.373522e+02,5.725949e+00,-8.100097e+00,1.377100e+02,7.908413e+00,1.689119e-01,5.519843e-04,3.058465e+02,1.287134e+02,1
823,3.818500e+00,7.761000e-01,1.311050e+00,4.111219e+00,1.373560e+02,5.724050e+00,-8.045004e+00,1.377104e+02,7.918034e+00,1.685300e-01,5.512850e-04,3.055593e+02,1.285899e+02,1
824,3.828000e+00,7.768000e-01,1.312400e+00,4.120606e+00,1.373601e+02,5.722566e+00,-7.990657e+00,1.377112e+02,7.927655e+00,1.681466e-01,5.505965e-04,3.052629e+02,1.284327e+02,1
825,3.837500e+00,7.775000e-01,1.313750e+00,4.129994e+00,1.373640e+02,5.717014e+00,-7.941944e+00,1.377122e+02,7.937276e+00,1.678992e-01,5.501994e-04,3.050332e+02,1.282294e+02,1
826,3.847000e+00,7.782000e-01,1.315100e+00,4.139383e+00,1.373680e+02,5.711303e+00,-7.893722e+00,1.377131e+02,7.946897e+00,1.676634e-01,5.498248e-04,3.048107e+02,1.280246e+02,1
827,3.856500e+00,7.789000e-01,1.316450e+00,4.148773e+00,1.373719e+02,5.705772e+00,-7.845539e+00,1.377140e+02,7.956518e+00,1.674283e-01,5.494491e-04,3.045902e+02,1.278218e+02,1
828,3.866000e+00,7.796000e-01,1.317800e+00,4.158164e+00,1.373757e+02,5.700424e+00,-7.797400e+00,1.377149e+02,7.966139e+00,1.671942e-01,5.490725e-04,3.043719e+02,1.276213e+02,1
829,3.875500e+00,7.803000e-01,1.319150e+00,4.167556e+00,1.373796e+02,5.695299e+00,-7.749387e+00,1.377158e+02,7.975760e+00,1.669620e-01,5.486962e-04,3.041565e+02,1.274233e+02,1
830,3.885000e+00,7.810000e-01,1.320500e+00,4.176950e+00,1.373837e+02,5.691113e+00,-7.702794e+00,1.377171e+02,7.985381e+00,1.667466e-01,5.483404e-04,3.039601e+02,1.272332e+02,1
831,3.894500e+00,7.817000e-01,1.321850e+00,4.186344e+00,1.373878e+02,5.687095e+00,-7.656246e+00,1.377184e+02,7.995002e+00,1.665316e-01,5.479828e-04,3.037655e+02,1.270443e+02,1
832,3.904000e+00,7.824000e-01,1.323200e+00,4.195739e+00,1.373918e+02,5.683242e+00,-7.609739e+00,1.377197e+02,8.004622e+00,1.663170e-01,5.476232e-04,3.035725e+02,1.268567e+02,1
833,3.913500e+00,7.831000e-01,1.324550e+00,4.205135e+00,1.373959e+02,5.679555e+00,-7.563276e+00,1.377211e+02,8.014244e+00,1.661028e-01,5.472620e-04,3.033813e+02,1.266703e+02,1
834,3.923000e+00,7.838000e-01,1.325900e+00,4.214532e+00,1.373999e+02,5.676034e+00,-7.516861e+00,1.377224e+02,8.023865e+00,1.658891e-01,5.468992e-04,3.031918e+02,1.264852e+02,1
835,3.932500e+00,7.845000e-01,1.327250e+00,4.223930e+00,1.374039e+02,5.672678e+00,-7.470490e+00,1.377237e+02,8.033485e+00,1.656759e-01,5.465350e-04,3.030040e+02,1.263014e+02,1
836,3.942000e+00,7.852000e-01,1.328600e+00,4.233330e+00,1.374079e+02,5.670123e+00,-7.424550e+00,1.377251e+02,8.043106e+00,1.654682e-01,5.461834e-04,3.028191e+02,1.261126e+02,1
837,3.951500e+00,7.859000e-01,1.329950e+00,4.242730e+00,1.374120e+02,5.668426e+00,-7.379083e+00,1.377266e+02,8.052728e+00,1.652659e-01,5.458448e-04,3.026366e+02,1.259185e+02,1
838,3.961000e+00,7.866000e-01,1.331300e+00,4.252131e+00,1.374160e+02,5.666877e+00,-7.333657e+00,1.377282e+02,8.062348e+00,1.650631e-01,5.455033e-04,3.024547e+02,1.257264e+02,1
839,3.970500e+00,7.873000e-01,1.332650e+00,4.261533e+00,1.374200e+02,5.665478e+00,-7.288278e+00,1.377298e+02,8.071969e+00,1.648598e-01,5.451592e-04,3.022736e+02,1.255360e+02,1
840,3.980000e+00,7.880000e-01,1.334000e+00,4.270936e+00,1.374240e+02,5.664226e+00,-7.242943e+00,1.377313e+02,8.081591e+00,1.646561e-01,5.448124e-04,3.020930e+02,1.253476e+02,1
841,3.989500e+00,7.887000e-01,1.335350e+00,4.280341e+00,1.374280e+02,5.663121e+00,-7.197655e+00,1.377329e+02,8.091211e+00,1.644521e-01,5.444633e-04,3.019132e+02,1.251610e+02,1
842,3.999000e+00,7.894000e-01,1.336700e+00,4.289746e+00,1.374320e+02,5.662163e+00,-7.152418e+00,1.377344e+02,8.100832e+00,1.642478e-01,5.441120e-04,3.017339e+02,1.249764e+02,1
843,4.008500e+00,7.901000e-01,1.338050e+00,4.299152e+00,1.374361e+02,5.662363e+00,-7.107861e+00,1.377363e+02,8.110453e+00,1.640427e-01,5.437880e-04,3.015378e+02,1.247629e+02,1
844,4.018000e+00,7.908000e-01,1.339400e+00,4.308559e+00,1.374403e+02,5.662803e+00,-7.063425e+00,1.377381e+02,8.120074e+00,1.638364e-01,5.434633e-04,3.013396e+02,1.245484e+02,1
845,4.027500e+00,7.915000e-01,1.340750e+00,4.317967e+00,1.374445e+02,5.663361e+00,-7.019042e+00,1.377401e+02,8.129695e+00,1.636290e-01,5.431346e-04,3.011417e+02,1.243363e+02,1
846,4.037000e+00,7.922000e-01,1.342100e+00,4.327376e+00,1.374486e+02,5.664036e+00,-6.974708e+00,1.377419e+02,8.139316e+00,1.634206e-01,5.428022e-04,3.009440e+02,1.241269e+02,1
847,4.046500e+00,7.929000e-01,1.343450e+00,4.336786e+00,1.374527e+02,5.664829e+00,-6.930429e+00,1.377439e+02,8.148937e+00,1.632112e-01,5.424663e-04,3.007464e+02,1.239200e+02,1
848,4.056000e+00,7.936000e-01,1.344800e+00,4.346197e+00,1.374568e+02,5.665739e+00,-6.886200e+00,1.377458e+02,8.158558e+00,1.630011e-01,5.421271e-04,3.005491e+02,1.237156e+02,1
849,4.065500e+00,7.943000e-01,1.346150e+00,4.355608e+00,1.374610e+02,5.667043e+00,-6.842281e+00,1.377478e+02,8.168179e+00,1.627938e-01,5.417941e-04,3.003535e+02,1.235053e+02,1
850,4.075000e+00,7.950000e-01,1.347500e+00,4.365021e+00,1.374655e+02,5.669056e+00,-6.798967e+00,1.377502e+02,8.177799e+00,1.625931e-01,5.414765e-04,3.001613e+02,1.232786e+02,1
851,4.084500e+00,7.957000e-01,1.348850e+00,4.374434e+00,1.374699e+02,5.671162e+00,-6.755702e+00,1.377526e+02,8.187421e+00,1.623910e-01,5.411542e-04,2.999692e+02,1.230539e+02,1
852,4.094000e+00,7.964000e-01,1.350200e+00,4.383849e+00,1.374744e+02,5.673360e+00,-6.712492e+00,1.377551e+02,8.197042e+00,1.621878e-01,5.408276e-04,2.997773e+02,1.228313e+02,1
853,4.103500e+00,7.971000e-01,1.351550e+00,4.393264e+00,1.374788e+02,5.675650e+00,-6.669339e+00,1.377575e+02,8.206662e+00,1.619834e-01,5.404970e-04,2.995855e+02,1.226106e+02,1
854,4.113000e+00,7.978000e-01,1.352900e+00,4.402680e+00,1.374833e+02,5.678032e+00,-6.626239e+00,1.377599e+02,8.216283e+00,1.617781e-01,5.401627e-04,2.993940e+02,1.223920e+02,1
855,4.122500e+00,7.985000e-01,1.354250e+00,4.412097e+00,1.374877e+02,5.680506e+00,-6.583199e+00,1.377624e+02,8.225904e+00,1.615719e-01,5.398250e-04,2.992026e+02,1.221753e+02,1
856,4.132000e+00,7.992000e-01,1.355600e+00,4.421515e+00,1.374924e+02,5.683986e+00,-6.540570e+00,1.377652e+02,8.235525e+00,1.613776e-01,5.395027e-04,2.990247e+02,1.219406e+02,1
857,4.141500e+00,7.999000e-01,1.356950e+00,4.430934e+00,1.374972e+02,5.687870e+00,-6.498122e+00,1.377681e+02,8.245146e+00,1.611864e-01,5.391822e-04,2.988511e+02,1.217002e+02,1
858,4.151000e+00,8.006000e-01,1.358300e+00,4.440353e+00,1.375020e+02,5.691827e+00,-6.455732e+00,1.377711e+02,8.254767e+00,1.609938e-01,5.388574e-04,2.986772e+02,1.214612e+02,1
859,4.160500e+00,8.013000e-01,1.359650e+00,4.449774e+00,1.375068e+02,5.695858e+00,-6.413397e+00,1.377741e+02,8.264388e+00,1.607997e-01,5.385285e-04,2.985031e+02,1.212236e+02,1
860,4.170000e+00,8.020000e-01,1.361000e+00,4.459196e+00,1.375116e+02,5.699961e+00,-6.371122e+00,1.377771e+02,8.274009e+00,1.606045e-01,5.381961e-04,2.983286e+02,1.209874e+02,1
861,4.179500e+00,8.027000e-01,1.362350e+00,4.468618e+00,1.375164e+02,5.704137e+00,-6.328904e+00,1.377801e+02,8.283630e+00,1.604081e-01,5.378605e-04,2.981540e+02,1.207527e+02,1
862,4.189000e+00,8.034000e-01,1.363700e+00,4.478041e+00,1.375213e+02,5.708622e+00,-6.286767e+00,1.377833e+02,8.293251e+00,1.602125e-01,5.375257e-04,2.979799e+02,1.205154e+02,1
863,4.198500e+00,8.041000e-01,1.365050e+00,4.487465e+00,1.375266e+02,5.714425e+00,-6.244808e+00,1.377868e+02,8.302872e+00,1.600238e-01,5.372072e-04,2.978097e+02,1.202576e+02,1
864,4.208000e+00,8.048000e-01,1.366400e+00,4.496890e+00,1.375319e+02,5.720271e+00,-6.202911e+00,1.377905e+02,8.312493e+00,1.598336e-01,5.368844e-04,2.976391e+02,1.200008e+02,1
865,4.217500e+00,8.055000e-01,1.367750e+00,4.506315e+00,1.375372e+02,5.726162e+00,-6.161081e+00,1.377941e+02,8.322114e+00,1.596422e-01,5.365578e-04,2.974682e+02,1.197449e+02,1
866,4.227000e+00,8.062000e-01,1.369100e+00,4.515742e+00,1.375425e+02,5.732096e+00,-6.119320e+00,1.377978e+02,8.331735e+00,1.594497e-01,5.362280e-04,2.972970e+02,1.194900e+02,1
867,4.236500e+00,8.069000e-01,1.370450e+00,4.525168e+00,1.375478e+02,5.738075e+00,-6.077625e+00,1.378015e+02,8.341355e+00,1.592562e-01,5.358955e-04,2.971255e+02,1.192361e+02,1
868,4.246000e+00,8.076000e-01,1.371800e+00,4.534597e+00,1.375531e+02,5.744099e+00,-6.036001e+00,1.378053e+02,8.350976e+00,1.590621e-01,5.355609e-04,2.969538e+02,1.189831e+02,1
869,4.255500e+00,8.083000e-01,1.373150e+00,4.544025e+00,1.375589e+02,5.750968e+00,-5.994461e+00,1.378095e+02,8.360598e+00,1.588703e-01,5.352359e-04,2.967809e+02,1.187039e+02,1
870,4.265000e+00,8.090000e-01,1.374500e+00,4.553455e+00,1.375649e+02,5.758443e+00,-5.953004e+00,1.378140e+02,8.370218e+00,1.586797e-01,5.349160e-04,2.966075e+02,1.184056e+02,1
871,4.274500e+00,8.097000e-01,1.375850e+00,4.562886e+00,1.375711e+02,5.763985e+00,-5.914300e+00,1.378188e+02,8.379839e+00,1.585282e-01,5.346808e-04,2.964565e+02,1.180753e+02,1
872,4.284000e+00,8.104000e-01,1.377200e+00,4.572317e+00,1.375774e+02,5.768386e+00,-5.877224e+00,1.378237e+02,8.389461e+00,1.583990e-01,5.344942e-04,2.963182e+02,1.177270e+02,1
873,4.293500e+00,8.111000e-01,1.378550e+00,4.581749e+00,1.375837e+02,5.772796e+00,-5.840198e+00,1.378286e+02,8.399081e+00,1.582687e-01,5.343045e-04,2.961797e+02,1.173797e+02,1
874,4.303000e+00,8.118000e-01,1.379900e+00,4.591182e+00,1.375901e+02,5.777215e+00,-5.803226e+00,1.378335e+02,8.408702e+00,1.581375e-01,5.341119e-04,2.960408e+02,1.170334e+02,1
875,4.312500e+00,8.125000e-01,1.381250e+00,4.600616e+00,1.375964e+02,5.781642e+00,-5.766303e+00,1.378385e+02,8.418324e+00,1.580053e-01,5.339167e-04,2.959016e+02,1.166882e+02,1
876,4.322000e+00,8.132000e-01,1.382600e+00,4.610050e+00,1.376035e+02,5.789010e+00,-5.727566e+00,1.378443e+02,8.427944e+00,1.579117e-01,5.337845e-04,2.957988e+02,1.162850e+02,1
877,4.331500e+00,8.139000e-01,1.383950e+00,4.619485e+00,1.376106e+02,5.796340e+00,-5.688891e+00,1.378501e+02,8.437565e+00,1.578179e-01,5.336500e-04,2.956969e+02,1.158836e+02,1
